date,text,website,hotel
2017-01-03, Cannot fault  I really enjoyed my stay felt very homely All staff were so lovely and helpful I had a single room i loved looking out over the park extremely comfy bed beautifully decorated very tasteful I thoroughly enjoyed my room service breakfast each morning with newspaper I ate in the restaurant one evening and the food was delicious ,Booking.com,Dorset
2016-12-31, The range of drinks in the Honour Bar is mediocre and over priced   Bedrooms while small are delightful Beds are super and little extra touches sleep enhancer a nice tube of shaving cream are lovely Staff are friendly and welcoming At breakfast the staff remember what one likes Overall an outstanding townhouse hotel ,Booking.com,Dorset
2016-12-10, I really cannot think of anything Just wish my stay had been longer and that I had not had such an early start which meant I had very little time at the hotel  Fabulous warm and friendly welcome Offer of a free glass of fizz as soon as I arrived Fabulous bed with a bar of chocolate on the bedside table Small and personal hotel,Booking.com,Dorset
2016-11-04, Breakfast was very expensive a continental breakfast does not even include coffee which was charged extra as was orange juice   Comfortable though small room ,Booking.com,Dorset
2016-09-18, A larger fridge would be more helpful A kittle or coffee maker would be perfect   We were given a really warm welcome the staff were really extra friendly and nice Room service was fast and delicious don t miss the beef burger We stayed in the suite in the ground floor was surprisingly very quiet throughout day and night Excellent location very close to Sherlock Holms Museum and Marylebone Station if you re into outlet malls it has a shuttle service to Bicester Village Various choices of restaurants very close on Baker St ,Booking.com,Dorset
2016-08-04, The beds are cheaply constructed and I suffered terrible neck and upper back pain Eventually a board had to be placed under the mattress Apparently this has happened to other guests as the staff was not certain a board would be available at the given time or day as it may already have been in use I waited three nights before complaining because I don t like to complain The rooms are far too small for the cost One cannot open a suitcase and the bathroom door at the same time We were cramped in every position other than on the bed but then awoke from pain due to the mattress Dirty tea cups were left in the room each day and not replaced with clean ones until we requested them in the evening upon returning to the room Housekeeping did not once even remove used cups or saucers during the eight days we were guests They were not careful about billing we were charged for two persons at breakfast everyday when only one of us ate breakfast in the hotel After checking with management it was agreed to correct the error which should not have been made in the first place A room for two has no place to sit other than a bed a half size chair I m not sure how this hotel received a five star rating This is my first review of a hotel after many years of bookings in major cities throughout the world   The staff was very nice and respectful and responded politely to our requests We were greeted with special politeness ,Booking.com,Dorset
2016-08-02, We arrived at almost 14 00 and our room wasn t ready So we were told we were to be upgraded to a luxury room The room was a shoe box with sloping walls making it smaller with absolutely no view a brick wall and large air con units right outside the window 2m away This shouldn t have been a hotel room at all but a store room The noise from these units is like the drone of an aircraft and we both had terrible nights sleep The photos are not tricks this was our view Have a look at the luxury rooms on the website something is not quite right After we complained were given money off the bill however we felt completely let down by staff trying to tell us rooms are only categorised by their sqft not by their features i e brick wall view The photograph of our room was used as a description for a superior room So much for luxury We ve stayed at the sister hotel The Soho Hotel far better with large standard rooms Check out is at 11am on Sundays boo We won t be going back   Nice restaurant bar area Pleasant decor Bathroom decor,Booking.com,Dorset
2016-07-18, The room wasn t as booked with a double bed rather than king size it was small with very little natural light The hairdryer was broken the shower leaked and created a lake in the ensuite We were woken early by workmen drilling and hammering Overall not good value for money There are much nicer rooms overlooking the garden in Dorset Square make sure you request one of these   Dinner was lovely Very tasty food and great service although we ate in the bar as less crowded Within walking distance of Lords cricket ground ,Booking.com,Dorset
2016-07-17, Poor value for money as everything you wanted was an added cost Small room and bathroom for the amount of money Stayed in a similar hotel in central London earlier in the year much better value  Pleasant staff,Booking.com,Dorset
2016-07-16, we arrived at 5pm but the room was not ready as the carpets had been cleaned they were still damp when we used the room We had booked a suite and expected this to be spacious but it was more a junior suite and the bathroom was tiny There were builders next door and there was an incessant hammer drill   decor of the room and the hotel and good location,Booking.com,Dorset
2016-07-12, I didn t enjoy the omelette Too much cheese   The service was good The yogurts were wonderful I liked the breakfast room The bedroom was lovely The bed was really comfortable God bright and airy room ,Booking.com,Dorset
2016-07-11, The room was fairly small but bearing in mind the excellent location we didn t spend too much time there   The hotel staff could not do enough for us to make our stay even more enjoyable ,Booking.com,Dorset
2016-06-16,  Very comfortable beds standard rooms are a bit on the small side but they are beautifully decorated well kept and spotless Staff is very friendly professional and welcoming Breakfast is very good,Booking.com,Dorset
2016-06-12,  The design is absolutely amazing Loved the wall coverings the flooring the small details and all of the cricket memorabilia Plus the staff was very friendly and helpful Wish I could have stayed longer ,Booking.com,Dorset
2016-05-11, Well that is still in negotiation  Friendly staff excellent concierge service timely room service and aesthetically beautiful as per all your firm dale hotels,Booking.com,Dorset
2016-04-16, A little overpriced probably if I look at the size of the room and the rest of the building  Attention to detail and welcome card Minibar selection Bathroom s equipment and bed s comfort,Booking.com,Dorset
2016-03-13, Nothing  Easy check in personal service fabulous room frette towels bathroom products and complimentary spa gift cleanliness bar well trained staff,Booking.com,Dorset
2016-03-10, The decor No chipped paint no grubby soft furnishings Perfection where ever you look   Like all the Firmdale hotels I have stayed in the attention to detail and the wonderful staff give it the edge The warmth of welcome the spotless interiors and the whole atmosphere make them pure pleasure,Booking.com,Dorset
2016-03-03, Didn t get a welcome drink as promised on the booking Property didn t know about this   Rooms were very clean Excellent location and friendly staff ,Booking.com,Dorset
2016-03-01,  A welcome alternative to a large chain hotel Beautifully furnished down to the finest detail Spotlessly clean Gorgeous outlook over Dorset Square Very special indeed,Booking.com,Dorset
2016-01-24, the bathroom is only shower The room should have bathtub with this luxury price   The single room is really small but the room is lovely and cozy Amenities are also nice The hotel is easy access from marylebone ,Booking.com,Dorset
2016-01-10, Nothing not to like but potential guests should be aware that at least some rooms are on the small side   The hotel is exceptionally comfortable and impeccably maintained The location near the baker st underground station makes travel anywhere in London simple The staff is friendly and helpful It is a model boutique hotel We loved it and hope to return soon ,Booking.com,Dorset
2015-12-18,  Love ALL of Kit Kemp s properties The Dorset is tucked away but close to the tube for added convenience The restaurant is simple and delicious I m a fan of anything Kit does ,Booking.com,Dorset
2015-12-15,  Service in the restaurant at breakfast excellent quality of food very good Reception staff helpful and welcoming Room very comfortable and quality you expect for boutique hotel ,Booking.com,Dorset
2015-12-08, Nothing to complain about   Very cosy well designed and nice boutique hotel Perfectly located to Baker Street and Marylebone tube station Friendly and forthsoming staff,Booking.com,Dorset
2015-11-27, Noise from the tube line we stayed on lower ground floor so it was even louder The line goes right below the building and the trains can be heard clearly but it was actually less troublesome to sleep than what we expected   It s a really small and cozy hotel Location Baker St station is 2 mins away Staff very helpful and caring,Booking.com,Dorset
2015-11-03,  The Dorset Hotel is a boutique hotel that is intimate in size I found the staff very helpful in regard to navigating London I was there twice the first time I was on the 2nd floor and could hear the rumblings of the train station below The second time I was on the 4th floor and it was very peaceful ,Booking.com,Dorset
2015-10-27, We rejected the first two rooms we were presented with as the first was in the basement and was very gloomy with next to no natural light while the second was on ground level and boasted an awful view of the service ally behind the hotel although the windows were large all that could be seen was the industrial plant for the air conditioning system We were honestly about to cancel and go to a different hotel but ended up downgrading our room type for a smaller room they all seemed small anyway which in the end did the job I ve stayed in other Firmdale hotels and generally like them however I don t think I d stay in the Dorset Square Hotel again as frankly it felt overpriced for what it was   The hotel staff were friendly and helpful and the building itself is warm and inviting with updated decor and rooms ,Booking.com,Dorset
2015-10-08, The only complaint I have is that the property resides so close to the Baker Street station that if you are on the second floor which I was you can hear and feel the tube If you are a heavy sleeper it is not a problem I also had a room on the 4th floor and did not hear a thing   This boutique hotel had all the amenities of a larger hotel but with the intimacy and privacy you would expect from a smaller property The service in the hotel dining room was exceptional and friendly as well ,Booking.com,Dorset
2015-09-19, Service was very slow in the restaurant on one of the two evenings I ate there Apart from that the food is good and the restaurant has a very relaxed good atmosphere for someone dining alone It would be good to have tea and coffee facilities in the room   All the staff but especially the reception staff are excellent and go to great lengths to ensure that you are happy The room was very comfortable especially the bed ,Booking.com,Dorset
2015-08-20,  Lovely helpful staff Rooms were just like the pictures decorative friendly bathroom spotless Breakfast menu delicious Made a wonderful cup of tea Thankyou,Booking.com,Dorset
2017-08-02, Nothing  Cleanliness and neatly appointed room Very efficient and friendly staff ,Booking.com,Dorset
2017-08-02,  A beautiful welcoming hotel in the smartest part of London ,Booking.com,Dorset
2017-07-16, The smallest room we have ever stayed in anywhere including London   Location,Booking.com,Dorset
2017-07-16, Nothing  Perfect little cute and completely redone boutique hotel Perfect location Very friendly staff ,Booking.com,Dorset
2017-07-11, Bigger bedroom  Nice atmosphere,Booking.com,Dorset
2017-07-09,  Staff was exceptional Private park across the street that you get a key to access Loved it all ,Booking.com,Dorset
2017-07-01, Bed was small as was room and bathroom P ,Booking.com,Dorset
2017-06-26, Bedroom on the small side but it wasn t a problem  The staff at Dorset Square were extremely helpful and quick to respond to any requests,Booking.com,Dorset
2017-06-22, Nothing   The private garden the decor design and the quality staff ,Booking.com,Dorset
2017-06-18,  The staff service was exceptional ,Booking.com,Dorset
2017-05-07, Reminding many time that my breakfast is included  Breakfast is great close to LBS very helpful staff ,Booking.com,Dorset
2017-04-25, Nothing  Lovely comfortable hotel very friendly staff spotlessly clean,Booking.com,Dorset
2017-04-08, Nothing  Interior was cozy good food and friendly staff ,Booking.com,Dorset
2017-04-05, Wish there was tea and coffee making facilities in the rooms   Beautiful location and hotel with lovely staff ,Booking.com,Dorset
2017-04-05, Pictures at booking does not show the room you get   Excellent breakfast and very nicely decorated rooms ,Booking.com,Dorset
2017-02-19, Bed could be better but then I sleep on a Vispring at home  Great breakfast,Booking.com,Dorset
2017-01-28,  Bed extra comfy perfect rooms,Booking.com,Dorset
2017-01-25, Toiletpapet  Helpful staff at reception,Booking.com,Dorset
2017-01-11,  Fabulous hotel and wonderful staff ,Booking.com,Dorset
2017-01-01,  Fabulous hotel faultless,Booking.com,Dorset
2016-12-27,  Very comfortable clean excellent bed well stacked minibar excellent bathroom shower very good location,Booking.com,Dorset
2016-12-22,  Friendliness of the staff,Booking.com,Dorset
2016-12-05, Nothing  I love this group of hotels this is a smaller property but the quality of the building and staffing is just as good as the larger ones ,Booking.com,Dorset
2016-12-04, No valet parking although staff were very helpful to find a car park for us   Very personal experience customer service ,Booking.com,Dorset
2016-09-15, The bar area and breakfast area is slightly too cramped  Great venue that we really loved,Booking.com,Dorset
2016-09-11, Rooms were small but very luxurious   Staff hotel location amenities,Booking.com,Dorset
2016-09-07, Very difficult to spot the hotel s sign on the wall room was very small   Staff were excellent ,Booking.com,Dorset
2016-08-28,  Comfy bed great service lovely staff and nice toiletries ,Booking.com,Dorset
2016-08-16, Rooms are a slightly small but more than adequate to be comfortable   Quaint hotel nicely furnished comfortable beds very friendly staff ,Booking.com,Dorset
2016-08-13, Yes tried room service may 4x s but never got through   very friendly clean hotel Loved it ,Booking.com,Dorset
2016-08-11, Nothing   Really spacious and funky room Well equipped some really lovely touches,Booking.com,Dorset
2016-08-06,  Ideal location 3 stops to St Pancras Close to the Subway and Regent Park Several options meals available for the breakfast ,Booking.com,Dorset
2016-07-28,  Superb rooms and great nearby walks through Regents Park ,Booking.com,Dorset
2016-07-20,  Excellent breakfasts,Booking.com,Dorset
2016-07-11, The room to be ready by 2pm  Hotel facilities,Booking.com,Dorset
2016-07-07, Room decoration  Location,Booking.com,Dorset
2016-06-30, Cramped room No room for anything other than the bed   Friendly helpful and efficient staff ,Booking.com,Dorset
2016-06-21, Nothing   True boutique hotel extremely nice experience all round Staff were exceptional ,Booking.com,Dorset
2016-06-18, Can t be improved on this visit   Beautiful hotel which is extremely comfortable Pillows were so good we ordered some when we got home ,Booking.com,Dorset
2016-05-29, Nothing to dislike   Great location in the centre of London Superb room helpful staff Tasty breakfast ,Booking.com,Dorset
2016-05-26,  Beautiful hotel ,Booking.com,Dorset
2016-05-21, The bed was small for 2 people  Amazing location and great staff service,Booking.com,Dorset
2016-05-17, Beds too small and mattress not too comfortable Rooms are tiny  Location is great very artistic look and staff is friendly,Booking.com,Dorset
2016-04-28, Size of the room very very small ,Booking.com,Dorset
2016-04-23, Noise of rumbling tube bedroom pokey   Potting Shed pm staff delightful ,Booking.com,Dorset
2016-04-22, Room a little compact  Excellent staff very comfortable bed and excellent breakfast,Booking.com,Dorset
2016-04-17,  Back to comfort Great refurbishment,Booking.com,Dorset
2016-04-09,  The staff simply could not do enough the ultimate boutique experience we will return ,Booking.com,Dorset
2016-03-20, No elevator  Elegant very clean Excellent bed and great shower Good restaurant inside ,Booking.com,Dorset
2016-02-26, The rooms are a bit small  The food is exceptional,Booking.com,Dorset
2016-02-23,  The hotel decor was amazing Staff were very helpful and extremely professional Made you feel at home straight away ,Booking.com,Dorset
2016-02-20, Room small even though it was a superior room   Really pleasant and helpful staff Excellent quality furnishings bedding etc Nice bathroom ,Booking.com,Dorset
2016-02-20, No bath Would of made this a 10 10  Bed was lovely,Booking.com,Dorset
2016-01-26, Leaky shower no tea coffee in the room Pricey for not much extra value  Good food nice room,Booking.com,Dorset
2016-01-24, Croissants   The beds are very comfortable and the staff excellent Short walk to Regents Park and Marylebone High Street ,Booking.com,Dorset
2015-12-14, Room could have been bigger for the price  Beautiful room great location and wonderful breakfast ,Booking.com,Dorset
2015-12-08,  very comfortable and convenient location,Booking.com,Dorset
2015-12-06, That there was no drink making facilities in the room  Service was excellent and overall feel of hotel was good,Booking.com,Dorset
2015-12-06,  Attentive and friendly staff The luxury room was very comfortable Walk in shower brilliant ,Booking.com,Dorset
2015-12-05,  Beautiful and comfortable room Staff really friendly and breakfast was fab,Booking.com,Dorset
2015-11-26,  The staff ,Booking.com,Dorset
2015-11-20, smallest room I ve ever stayed in  ,Booking.com,Dorset
2015-11-15, Rooms are too small though the suite was great   Very stylish and homy environment,Booking.com,Dorset
2015-11-05,  The hall wallpaper ,Booking.com,Dorset
2015-11-03, Very expensive Didn t include anything eg tea in room breakfast Facilities very limited No gym   Good design Good location,Booking.com,Dorset
2015-10-26, constant noise from the tube line I was in room 11 on the ground floor and avery few minutes the rumble of tube trains disturbed me   comfortable bed,Booking.com,Dorset
2015-10-02, Having to pay for breakfast  Comfort location,Booking.com,Dorset
2015-10-01, Would be good if they could provide coffee machines in the rooms ,Booking.com,Dorset
2015-09-28, Central quite area ,Booking.com,Dorset
2015-09-10, Bas  Place,Booking.com,Dorset
2015-09-01, Rooms were quite snug  PIllows were very comfortable,Booking.com,Dorset
2015-08-18, Only the price was a little bit expensive   Every thing was great ,Booking.com,Dorset
2015-08-05,  Fantastic location and elegant d cor,Booking.com,Dorset
2015-08-04, Nothing we didn t like  Beautifully decorated boutique hotel with friendly and efficient staff,Booking.com,Dorset
2017-08-02, No bottled water supplied Bathroom small and didn t like the frosted glass window between bathroom and bedroom Not very private and inconvenient at night iwhen someone puts light in and it shines through into bedroom  Comfortable and reasonably well equipped rooms Rooms ar rear are quiet but outlook a bit grim,Booking.com,Dorset
2017-08-02, Breakfast is chaotic while the choice of food is excellent service is poor I don t see the point of they accompany guests to their breakfast table at any onetime they seem to temporarily run out of some foodstuffs croissant bread coffee etc and if they are not alerted by guests they don t seem to be aware of this  ,Booking.com,Dorset
2017-08-02, On this occasion after coming back late from London my room card was not working and the night shift staff that was on the front desk Harry was very rude and unhelpful he did not attend to me and made me wait at the desk not acknowledging that I was standing there knowing I was there A very horrible arrogant young man that spoiled the end   Comfortable beds and shower,Booking.com,Dorset
2017-08-02,  The hotel may be a bit far from the city center but it is very near 2 subway stations different lines and there are bus stops right outside the hotel making it very easy to get around The hotel lobby is big and impressive the staff was friendly check in was fast and smooth Our room was nice and comfortable with a view of Shepherds Bush Park Although we were on a main street our room on the 5th floor was quiet by day and by night ,Booking.com,Dorset
2017-08-02, The basin is slightly high by normal standards still acceptable Breakfast lacks variety especially on weekend   The reception counter staff are freindly and helpful They offered us great help in changing rooms due to a broken mirror ,Booking.com,Dorset
2017-08-02, Breakfast was very busy so the food options were limited and took a while to be refilled  staff are excellent and made us feel very welcome we ve stayed here a number of times and it never disappoints ,Booking.com,Dorset
2017-08-01,  It was my 2nd stay at the hotel and once again I had a great time there Staff is very friendly the room very nicely equipped with modern appliances and devices I had a really nice and clean room with a plenty of light and a nice small bathroom just big enough and I m not a small person I like this hotel also for its location There are multiple tube and bus stations around and even if there s a problem on any of the lines you can get there Also there are so many places to shop and get some food around that there is absolutely nothing to worry about ,Booking.com,Dorset
2017-07-26, Sound insulation in the room was non existent Could not sleep almost at all during the first night All the sounds on the corridor could be heard in the room Quite crowded hotel  Place was clean Staff did their job ,Booking.com,Dorset
2017-07-19, The doors bang very loudly from 6am onwards It should really be fixed Never been to a hotel where this is such a problem   Nice location and some cute design features ,Booking.com,Dorset
2017-07-16, They tried to charge me 300 pounds more than the actual price booked for a 5 night stay even after I noticed the mistake on the card machine the receptionist did not even apologise for the mistake Most rooms have horrible windows which are either facing indoors or blurred windows or windows covered with mostly bars Good rooms are only the suites as the rooms look much bigger in the picture than reality  Location and shower,Booking.com,Dorset
2017-07-13, The check in was the worst of all They didn t give us the rooms we booked almost 6 months ago we asked for connected rooms and after a discussion we had them but to my surprise one of them was disabled room I was very angry in my home it is a crime to take disabled park and they made me sleep in theirs The second day they moved us to the rooms we booked and they were perfect but not connected Every one day and another the cards blocked The Tv channels were very boring only British and Chinese there has been no varieties  The staff at the restaurant were perfect The rooms were nice There was a receptionist who looked like Will smith I would like the thank him,Booking.com,Dorset
2017-07-12, About the valet parking you should be aware that your car is parked at the nearby mall if their parking is full so it takes 30min to get your car back   The rooms are big and modern the staff is very friendly and helpful they have 24h room service as well ,Booking.com,Dorset
2017-07-12,  We were upgraded to a suite as our room wasn t ready when we checked in It was pure luxury beautiful bed linen exceptional bed great bathroom with added lounge facilities including a Lavazza coffee machine,Booking.com,Dorset
2017-07-11, They didn t have enough room for breakfast for all guests but were very pleasant about it The room was comfortable didn t always get cleaning service if we left the hotel late which I don t think is reasonable for this level of property   Front desk and concierge Staff were wonderful very helpful with tips on tours eats and directions Room was comfortable and well appointed Loved the shower tub combo ,Booking.com,Dorset
2017-07-10, The rooms where so small you could hardly move around the bed as was the bathroom The staff in the bar and restaurant breakfast where very slow and tea came out cold The hotel was quite a way from central London and it is a bit of a walk to the tube station too   Clean,Booking.com,Dorset
2017-07-10, Nothing to complain about   My husband and I had a lovely stay at the Dorsett Sheperds Bush The room had a comfy bed large windows and a nice view of the park The staff was very friendly and attentive The room was clean and spacious We ll definitely stay here again ,Booking.com,Dorset
2017-07-08, Breakfast area is not tidy tables were dirty and overall service is not up to standard Glass was dirty   Great value for money Clean spacious rooms and well maintained Front desk is helpful 10min walk from central line ,Booking.com,Dorset
2017-07-05, We had requested our room in a quite location in the hotel so we got an internal room but unfortunately there is no roof over the bar area the bar is located in the center of the hotel so the noise rises up past all of the rooms If you have an internal room you don t have an outside window to open The rooms can get very warm and the Air con is pretty noisy We requested that our room was made up each day The bed was made and the Towels changed etc but our Bed linen wasn t changed at all and we stayed a total of 3 nights which was a little disappointing to see   The location of the property was good easy access to means of Public Transport The Lobby Bar area was nice Restaurant was nice and the staff were friendly Bed was comfortable with a lovely shower facilitates and Toiletries provided Nice touch to have glasses provided and a fridge in the bed room Good breakfast each morning ,Booking.com,Dorset
2017-07-02,  There is a nice park in front of the hotel which make its perfect for families with kids Moreover Westfield mall is within 5 min walking and the nearest gate you can go to lego store This hotel is perfect for families ,Booking.com,Dorset
2017-07-02, the room had high windows which made it impossible to look out and made the room dark so you needed the lights on   it was centrally located handy for the tube and shopping centre nearby ,Booking.com,Dorset
2017-07-01, When we entered our room just by the lifts we noticed that there were scuff marks around chips out of furniture paint etc but nothing too bad We also noticed that the coffee was plain nescafe very cheap instant coffee and whilst I am a coffee snob would have thought that as a four star hotel they would be inclined to provide something of a bit higher quality We had asked for an outside room and were warned the window was obscured to protect residents in the street behinds privacy so although an outside window no actual view Nothing so far to really complain about We went out in the evening to a concert arriving back about 12 30 We both had a shower and pulled the bed sheets back to go to bed now about 1 am As we pulled the sheets back the top stuck to the bottom and there was chewing gum on the sheets We called reception and despite explaining the problem they sent a night worker up with a single sheet He went away and came back and changed the sheets Now about 1 30 we waited in our bathrobes for him to change the sheets a very uncomfortable embarrassing experience But it was done and now very tired we went to bed The room has an obscured window between the bathroom and the bedroom So this means in the daytime you can see each others outline in each room but in the night if you need to use the bathroom and turn the light on you wake the person sleeping We were also woken by people outside the room waiting for the lift When it came to checkout I was expecting some form of apology or compensation for the chewing gum on the bedsheets on the first night This was not offered and we had to explain what the problems had been We asked for a refund for the first night that we stayed and the receptionist said she was unable to offer this but would wipe the bar bill one cup of tea one cup of coffee and one croissant to compensate us This was completely unacceptable to use   We booked this hotel as we used to live in the area and were very interested to see what they had done with the building The location is excellent and we decided to pay a bit more money for a four star hotel to treat ourselves to a nice weekend in London It started off well reception staff were courteous and we were able to access our room earlier than official check in The communal areas of the building were attractive and nicely laid out ,Booking.com,Dorset
2017-06-27, The choice of beverage in the room was very limited and the mini bar was empty Climbing over the side of the bath was somewhat treacherous for a shortie especially as there were no hand rails Breakfast was satisfactory although the chairs were far too low for the tables the coffee tasted of the metal jug it was served from I asked for chamomile tea and received a four person pot with a single bag draped over the side The staff were well drilled on clearing the tables but attracting their attention for the missing teaspoons for example was impossible so one had to get up from the table and approach a member of staff who was then very happy to assist The surrounding area was not great and we were unfortunate to come into contact with one beggar who I offered 2 50 to but she replied No sweetheart I need paper money not coins   The bed and pillows were super comfy The room and public areas were all very clean and stylish The reception and cleaning staff were all super friendly helpful and polite Useful supplies in the batroom Location very close to Shepherds Bush and Shepherds Bush Market tube station many buses and a train station and about five minutes walk from Westfield shopping centre Our stay was to coincide with a concert at Wembley station and suited us well ,Booking.com,Dorset
2017-06-27, the neighborhood is rather not British like traffic is busy the park opposite is a let down   Convenience as there are many shops nearby some open extremely early ,Booking.com,Dorset
2017-06-27, Quite a walk to the nearest Tube station Not enough restaurants in the area   Excellent breakfast Very modern and comfortable rooms Free phone for guests use Courteous and helpful front desk staff Quiet hotel ,Booking.com,Dorset
2017-06-26, The bathroom was ridiculously small could hardly close the door when you wee standing in there Sink in bathroom so big you couldn t really reach the water when washing your face and too big for that size of bathroom  ,Booking.com,Dorset
2017-06-18, I can t fault anything   The beds are super comfy the linen crisp and clean We were upgraded to a suite which was amazing and felt luxurious Great facilities and will only book this hotel in London from now on ,Booking.com,Dorset
2017-06-18, N a  The staff are friendly and helpful the room was lovely and the bed very comfortable It is also very close to two underground stations and the Westfield Shopping Centre,Booking.com,Dorset
2017-06-18, The bar was sterile furnitures worn out dirty and very few visitors Not inviting Cleaningstaff non Englishspeaking all from Romania Difficult to communicate with The hotel seems slowly to degrade Need a lot more umpff Concierge was the best part of the hotel   Breakfast very expensive in regard to what was offered Poor choices apart from fat eggs bacon etc No cereals very little yoghurt fruit Skipped breakfast after trying once ,Booking.com,Dorset
2017-06-18, i can t find any fault   Nice entrance and the feel Staff were pleasant and great Wide entrance into hotel lift area and room was nice Good tv and wifi Bed comfy and bathroom spacious ,Booking.com,Dorset
